ZIPCODE	GENDER_FEMALE	GENDER_MALE	GROUP_SIZE_CAT	AGE_CAT	AGE_T1	AGE_T2	BMI_T1	WEIGHT_T1	HIP_T1	HEIGHT_T1	WAIST_T1	BMI_T2	WEIGHT_T2	HIP_T2	HEIGHT_T2	WAIST_T2	EDUCATION_LOWER_T1	EDUCATION_LOWER_T2	WORK_T1	WORK_T2	LOW_QUALITY_OF_LIFE_T1	LOW_QUALITY_OF_LIFE_T2	DBP_T1	DBP_T2	HBF_T1	HBF_T2	MAP_T1	MAP_T2	SBP_T1	SBP_T2	HTN_MED_T1	CHO_T1	GLU_T1	CHO_T2	GLU_T2	RESPIRATORY_DISEASE_T1	PACKYEARS	SMOKING	METABOLIC_DISORDER_T1	METABOLIC_DISORDER_T2	LLDS	Quintile_LLDS	ALCOHOL_INTAKE_T1	KCAL_INTAKE_T1	MWK_VAL	SCOR_VAL	MWK_NO_VAL	SCOR_NO_VAL	SPORTS_T1	CYCLE_COMMUTE_T1	VOLUNTEER_T1	PREGNANCIES	OSTEOARTHRITIS_T1	DIAG_CFS_CDC	DIAG_FIBROMYALGIA_ACR	DIAG_IBS_ROME3	C_SUM_T1	A_SUM_T1	SC_SUM_T1	I_SUM_T1	E_SUM_T1	SD_SUM_T1	V_SUM_T1	D_SUM_T1	LTE_SUM_T1	LDI_SUM_T1	LTE_SUM_T2	LDI_SUM_T2	NSES_YEAR	MENTAL_DISORDER_T1	MENTAL_DISORDER_T2
9731	59.91	40.09	6	8	42.94	47.69	25.25	76.77	95.91	173.79	88.06	25.32	77.08	98.76	174.18	88.15	21.58	17.57	82.01	83.07	6.85	9.23	71.44	71.67	72.83	70.74	90.0	91.62	119.92	123.33	10.92	5.06	4.98	5.03	5.06	8.66	6.18	18.05	0.46	2.32	25.09	3.23	7.99	1911.47	535.39	2926.1	350.23	2000.33	67.55	66.24	21.36	1.62	3.82	1.51	5.34	4.55	30.01	18.51	19.24	22.55	22.75	29.41	17.93	28.53	0.96	2.56	0.74	2.12	2009.82	1.86	1.72
9732	59.76	40.24	1	8	41.48	46.23	26.37	79.27	98.21	172.85	90.6	26.52	80.35	100.34	173.76	91.08	27.39	25.77	80.26	75.26	14.94	11.34	70.79	71.1	72.03	69.64	89.41	91.5	119.54	123.56	11.18	5.02	5.04	5.13	5.25	9.8	7.89	27.89	3.16	5.1	22.96	2.78	7.39	2045.97	588.61	3102.3	313.98	1729.12	59.12	60.29	29.0	1.55	4.91	4.76	8.43	8.33	29.5	19.32	19.99	23.81	22.8	28.16	19.04	26.99	1.25	3.54	0.91	2.82	2009.88	3.3	3.75
9733	60.24	39.76	1	8	45.95	51.52	26.52	79.73	99.34	173.07	91.22	26.94	80.58	102.5	172.63	92.5	33.33	25.0	74.67	67.31	14.47	25.0	71.55	70.05	72.13	72.71	91.76	91.57	123.22	124.6	9.88	4.96	5.24	4.88	5.25	9.33	9.93	25.32	6.17	7.41	24.35	3.07	5.73	1966.28	641.37	3406.82	331.49	1857.41	64.71	56.06	25.0	1.95	8.43	6.38	13.04	8.51	28.56	19.47	20.13	22.81	21.83	27.97	19.35	27.5	1.32	2.88	0.8	2.41	2009.95	3.24	3.43
9734	59.54	40.46	1	8	42.97	49.45	25.3	76.62	96.72	173.68	88.3	25.38	76.5	99.99	173.58	88.37	15.57	14.55	81.21	85.32	7.83	10.91	71.73	71.91	71.69	69.5	90.16	92.73	120.33	125.33	13.61	5.06	4.99	5.15	5.06	9.04	6.37	22.36	1.19	2.98	25.19	3.31	9.6	2001.99	518.7	2768.62	313.34	1741.83	66.9	61.18	16.82	1.65	6.36	2.33	8.24	5.81	29.83	18.19	19.26	22.54	22.74	28.39	17.92	28.36	0.94	2.5	0.72	1.9	2009.86	1.72	3.12
9736	60.45	39.55	4	7	39.41	44.11	25.54	76.59	96.61	172.66	87.32	25.58	76.68	98.62	172.97	87.96	27.29	20.81	70.1	80.09	11.14	17.04	70.46	70.32	72.92	70.87	88.97	89.89	118.87	121.21	8.67	4.91	5.06	4.8	5.15	13.0	6.82	26.29	4.56	5.52	24.34	3.08	7.23	1931.37	536.94	2805.42	364.12	1941.3	55.68	63.47	25.73	1.83	4.34	5.67	7.29	8.33	29.22	18.92	20.09	22.48	22.23	28.35	18.53	28.13	1.33	3.26	1.13	2.75	2009.88	3.21	2.96
9737	58.61	41.39	4	7	40.05	45.45	25.27	77.26	96.84	174.29	87.97	25.15	77.67	98.3	175.29	88.11	17.18	12.93	76.05	83.19	14.04	11.3	71.57	71.09	73.46	70.41	90.06	91.32	120.35	123.06	8.76	4.92	5.01	4.99	5.04	11.14	6.87	25.26	2.14	2.62	24.42	3.08	7.71	1989.61	538.04	2846.47	365.68	1984.68	59.35	61.56	20.16	1.63	6.5	3.05	6.12	5.5	29.44	19.08	20.35	22.66	22.61	28.41	18.71	27.63	1.2	3.25	0.82	2.8	2009.92	3.07	2.94
9741	60.71	39.29	3	6	35.69	40.42	24.25	73.13	93.71	173.33	84.33	24.53	74.35	97.35	173.81	85.25	17.41	13.1	56.78	73.05	8.93	10.12	68.99	68.79	73.36	70.94	87.88	88.77	118.67	120.75	6.12	4.81	4.9	4.77	4.91	12.19	4.24	20.58	2.01	2.35	24.73	3.16	6.96	2010.58	461.12	2529.86	316.44	1806.46	70.97	72.87	25.28	1.23	3.61	4.67	9.4	9.27	29.77	18.26	20.7	23.1	23.74	28.19	18.51	27.7	1.03	3.25	0.87	2.76	2009.84	1.93	3.26
9742	57.93	42.07	2	8	42.31	47.77	25.49	77.4	96.81	174.08	88.57	25.63	77.85	99.07	174.38	89.32	20.36	19.75	62.4	69.75	11.03	12.35	70.88	71.67	73.42	70.92	90.52	92.97	122.4	126.29	15.44	4.83	5.08	4.89	5.08	9.51	5.87	18.05	4.69	5.78	24.51	3.13	7.04	1935.91	490.08	2679.44	384.98	2153.94	65.0	67.53	22.47	1.44	5.92	3.55	9.35	9.93	29.62	18.8	20.15	22.94	23.32	28.76	18.24	27.88	1.23	2.89	0.89	2.69	2009.86	2.46	3.39
9743	60.7	39.3	2	7	40.7	48.13	25.52	77.37	97.56	174.0	88.98	26.02	78.51	100.17	173.69	90.13	29.92	32.81	50.0	62.99	13.79	17.19	70.14	70.09	73.41	70.68	89.97	92.55	122.32	128.06	15.66	4.9	5.0	5.03	5.18	12.99	5.64	13.85	3.28	3.28	23.97	3.01	5.51	1940.92	492.97	2644.76	342.32	1891.54	60.98	58.08	27.59	1.42	8.76	2.7	2.88	6.31	28.91	19.15	20.76	23.1	23.73	27.12	18.97	27.56	1.24	3.21	0.96	2.64	2009.8	3.37	3.54
9744	68.6	31.4	1	8	45.92	51.23	26.28	77.42	98.26	171.29	90.71	26.73	79.12	101.56	172.0	92.73	31.62	36.36	67.27	71.05	9.09	15.58	72.13	70.55	72.68	70.12	91.42	93.28	122.26	128.06	11.11	5.29	5.04	5.0	5.33	9.09	5.77	14.29	5.08	6.78	23.86	2.89	5.99	1828.5	492.44	2563.94	302.36	1613.54	51.0	47.92	19.48	1.91	7.56	2.82	4.29	5.63	29.26	19.47	20.61	21.41	21.26	28.35	18.73	28.67	1.25	2.65	0.69	1.96	2009.9	2.03	1.51
9745	62.26	37.74	1	9	46.8	50.45	25.77	78.0	97.04	173.48	89.51	25.55	76.37	98.7	172.62	88.84	28.85	30.14	74.26	73.61	5.94	5.48	72.06	71.14	70.91	69.62	91.43	92.99	122.28	126.76	10.68	5.0	5.03	5.0	5.15	7.92	6.44	19.0	2.83	2.83	24.19	3.05	7.98	1954.11	489.66	2657.86	320.68	1812.97	63.54	40.91	27.03	1.86	6.6	1.47	3.03	5.8	30.01	18.21	19.19	22.43	23.18	29.19	17.89	28.69	1.09	2.65	0.66	1.94	2009.96	1.7	1.64
9746	55.05	44.95	3	7	40.02	44.53	24.91	76.65	95.63	174.71	87.31	25.09	77.49	98.15	175.39	87.52	13.27	14.21	84.72	89.34	7.24	5.08	70.49	70.59	71.98	67.78	88.87	90.1	118.68	121.31	5.7	4.89	4.97	4.92	4.99	8.22	4.75	14.24	0.31	1.58	24.55	3.1	6.88	2008.54	407.58	2227.68	272.97	1554.65	64.54	50.54	22.0	1.71	4.92	2.35	3.53	5.33	30.95	17.58	18.47	21.76	22.66	29.62	17.18	29.02	0.92	2.31	0.54	2.11	2009.83	1.08	1.31
9751	59.09	40.91	1	9	48.69	54.28	25.04	76.25	95.96	173.85	88.26	25.3	76.98	99.37	173.92	88.13	12.24	16.16	70.0	66.0	1.42	9.0	72.02	71.33	70.5	68.84	91.66	92.51	122.7	126.29	10.53	5.04	4.94	5.06	4.99	7.09	4.98	12.86	0.68	0.68	26.01	3.43	8.39	1762.61	375.88	2105.99	329.2	1872.6	69.47	57.85	27.72	2.04	13.16	2.5	6.17	7.41	30.68	17.89	19.03	22.67	21.68	29.33	17.13	28.76	0.87	2.35	0.7	1.81	2009.9	1.52	1.0
9752	63.83	36.17	1	10	51.21	54.88	24.9	75.52	95.73	173.92	87.84	24.83	75.25	98.7	173.91	87.59	13.04	3.45	59.38	63.22	6.06	8.05	71.91	71.61	69.76	68.64	91.99	93.72	123.85	128.99	12.95	5.51	4.94	5.35	4.91	9.85	7.49	15.15	1.44	1.44	26.82	3.53	8.71	1722.69	418.44	2214.1	339.97	1821.74	63.2	44.04	20.41	2.05	8.57	1.32	5.26	3.95	30.08	17.83	18.83	21.99	21.26	29.47	17.35	28.55	1.06	2.08	0.79	1.99	2009.83	1.62	1.25
9753	57.74	42.26	1	9	47.48	52.42	24.76	74.96	96.07	173.68	87.21	24.78	75.47	97.83	174.17	87.57	25.31	17.14	75.97	72.38	6.96	8.49	72.12	72.48	69.99	67.54	91.54	94.09	122.58	127.54	10.3	5.03	5.02	5.0	5.18	12.82	5.48	11.18	3.59	5.99	26.53	3.49	7.97	1965.36	414.86	2270.77	334.31	1868.04	68.18	57.53	25.89	2.07	11.98	1.05	5.32	5.26	29.79	18.34	19.71	22.19	22.2	29.26	18.45	29.15	0.83	2.24	0.73	2.2	2009.9	1.17	1.83
9761	59.17	40.83	1	10	51.64	57.26	26.0	78.17	98.41	173.04	90.69	26.31	78.88	100.57	173.05	92.11	27.78	22.22	63.16	57.41	7.1	6.48	72.63	72.15	71.46	69.17	92.83	95.06	124.51	130.33	18.67	5.18	5.09	5.13	5.16	9.68	7.02	10.76	5.36	7.14	26.29	3.44	5.73	1917.49	460.76	2388.11	321.77	1693.15	59.72	43.61	34.26	1.97	13.1	0.98	2.94	1.96	29.81	18.16	19.08	21.62	20.97	29.71	17.98	28.79	1.11	2.21	0.81	1.48	2009.88	1.66	0.56
9765	57.01	42.99	1	10	52.09	58.14	25.99	78.66	98.14	173.72	90.2	26.09	78.18	99.24	172.95	90.24	22.64	21.43	62.75	51.43	4.85	8.57	72.68	75.15	69.99	69.85	92.58	97.54	123.99	132.47	16.19	5.15	5.01	5.15	5.25	10.68	4.84	8.82	4.72	5.66	25.82	3.43	6.74	1906.48	387.54	2064.86	294.27	1598.51	55.21	44.58	29.85	2.18	7.55	0.0	0.0	5.0	30.06	18.18	19.12	21.63	21.56	29.65	17.82	28.89	0.98	2.14	0.71	1.77	2009.93	1.39	1.67
9766	52.94	47.06	1	7	39.89	45.13	24.58	76.42	95.26	175.33	86.49	24.47	75.88	96.85	175.47	85.34	8.97	12.77	84.42	78.72	3.9	6.38	72.07	70.53	69.25	67.6	89.87	89.19	118.82	118.53	6.1	5.05	4.99	4.87	4.99	6.49	2.54	11.43	2.47	2.5	24.99	3.13	6.62	2036.17	348.61	2142.97	324.86	2024.2	79.71	55.71	34.15	1.76	1.2	2.63	5.41	7.89	30.89	16.86	18.69	21.53	22.82	29.37	16.93	28.94	0.85	2.42	0.66	2.32	2009.91	1.45	2.86
9771	53.95	46.05	1	8	43.01	49.48	26.29	79.63	100.59	173.65	89.03	26.27	79.98	100.49	174.53	90.81	25.0	25.27	74.07	71.43	7.86	9.89	75.8	73.91	72.6	71.24	94.68	95.31	126.43	129.18	14.67	4.96	5.05	5.01	5.15	9.35	5.57	16.67	4.05	4.73	24.43	3.14	6.88	2049.13	655.29	3464.05	302.84	1701.78	54.62	37.5	38.82	2.21	4.61	1.23	3.75	4.94	29.77	18.88	20.2	22.0	21.59	29.24	18.43	28.89	0.77	2.26	0.67	2.1	2009.79	2.45	2.26
9774	57.45	42.55	1	8	44.01	50.59	25.31	77.91	99.21	174.97	86.51	24.61	77.05	98.35	176.49	86.03	19.1	20.37	80.25	81.82	11.49	9.09	73.99	74.07	69.5	67.48	93.5	95.7	125.66	129.83	8.79	4.83	5.15	4.99	5.02	8.14	6.29	23.26	2.25	2.25	24.77	3.24	6.74	2016.12	571.04	2986.73	235.83	1310.71	57.69	35.21	39.34	1.82	6.38	1.89	7.55	1.89	29.78	18.42	20.14	21.94	21.88	29.6	18.37	27.73	0.73	2.53	0.35	2.2	2009.74	1.48	1.19
9781	56.15	43.85	14	8	43.53	49.55	25.79	78.42	99.08	173.92	89.82	25.88	79.25	99.41	174.85	89.87	31.48	27.62	49.14	75.87	7.64	10.86	74.36	73.2	73.13	69.42	94.29	94.77	128.02	128.34	12.81	4.99	5.04	5.02	5.15	8.19	6.79	22.82	3.22	4.67	24.37	3.07	7.41	1945.1	610.6	3183.02	276.69	1513.48	56.19	51.91	31.78	2.08	5.72	2.06	5.46	4.11	29.5	18.78	19.6	22.2	21.71	29.46	18.45	28.52	1.03	2.21	0.78	2.05	2006.88	1.87	1.85
9785	56.34	43.66	1	9	45.38	53.25	25.66	78.27	99.02	174.59	90.29	26.21	79.48	100.64	174.06	92.4	23.53	25.0	52.5	68.63	10.29	11.54	75.51	73.29	72.04	72.29	95.55	96.2	129.48	132.02	14.29	5.0	5.14	5.02	5.45	4.41	7.36	21.88	4.29	8.57	25.8	3.33	6.44	1969.43	582.6	3085.5	290.78	1626.42	68.33	54.17	35.42	2.42	7.04	2.08	6.25	2.08	30.17	19.02	19.44	21.86	21.11	29.38	18.4	28.83	1.05	2.03	0.55	1.73	2007.97	0.84	0.89
9791	60.2	39.8	6	8	42.52	47.84	26.3	80.19	99.69	174.18	90.8	26.1	79.63	100.06	174.54	90.48	28.32	27.05	75.51	80.54	7.67	6.63	74.37	72.6	71.93	69.61	93.98	93.69	126.73	126.4	12.79	4.92	5.0	5.01	5.11	8.89	6.34	23.54	1.86	3.56	24.72	3.18	6.17	1953.05	574.11	2923.86	256.29	1334.73	52.98	39.64	34.29	2.12	6.39	3.07	3.93	3.9	29.68	18.42	19.64	21.98	21.12	29.53	18.3	28.63	0.93	2.25	0.73	2.12	2007.91	1.46	1.27
9792	58.5	41.5	1	8	41.38	46.86	26.01	80.23	98.49	174.67	91.17	25.84	79.81	99.9	175.26	89.69	26.09	26.09	84.69	87.83	2.9	6.96	75.67	73.57	72.15	69.26	95.37	94.72	128.63	127.88	10.64	4.98	5.03	4.99	5.04	7.97	5.6	20.29	2.07	4.17	24.16	2.99	7.28	2041.04	681.66	3615.44	229.33	1353.8	63.49	24.04	44.04	2.14	3.45	0.98	4.9	5.88	29.69	18.64	19.64	22.14	21.18	29.53	18.05	29.1	0.96	2.17	0.59	2.27	2007.63	1.44	3.48
9795	54.72	45.28	1	8	41.87	47.93	26.52	80.5	99.21	173.57	91.6	26.52	81.1	99.17	174.75	89.84	36.0	19.51	69.57	90.24	16.33	12.2	75.3	73.23	70.11	68.7	93.89	93.19	125.94	124.56	10.2	5.13	4.96	5.24	5.1	8.16	9.19	26.53	3.85	3.85	23.61	2.91	12.58	1939.26	633.24	3290.37	111.0	679.15	46.34	15.79	40.54	1.5	3.77	0.0	5.41	2.63	29.34	19.36	19.08	22.5	21.66	28.69	18.56	27.58	0.91	2.59	0.85	2.27	2007.28	2.65	0.75
9797	60.78	39.22	1	8	43.85	49.39	25.21	76.74	96.84	173.5	87.25	25.3	76.55	97.92	173.74	87.96	29.79	30.61	78.89	79.59	3.23	8.16	73.29	72.71	69.72	67.42	92.61	93.88	124.29	126.89	7.07	5.23	4.9	5.07	4.98	9.68	6.58	18.68	0.0	2.02	25.57	3.33	7.49	2010.21	795.82	4147.2	281.75	1576.85	54.12	41.33	31.11	1.77	8.91	0.0	6.67	6.52	28.85	18.6	20.22	22.4	20.88	29.28	19.0	28.68	0.98	2.75	0.74	2.15	2009.49	1.39	1.14
9798	62.71	37.29	1	9	46.97	53.07	24.94	75.41	95.73	173.49	86.81	25.16	75.57	97.99	173.09	87.36	28.07	20.0	79.25	74.36	5.36	7.5	72.78	72.67	68.64	67.84	92.34	93.72	123.76	126.65	5.17	5.16	4.88	4.97	5.02	1.75	8.02	25.0	0.0	1.72	26.56	3.56	9.42	2089.74	609.53	3104.15	301.7	1565.0	56.6	59.18	28.57	1.94	8.47	0.0	5.26	5.26	29.23	19.48	20.33	23.1	21.4	29.0	18.98	27.77	1.11	3.0	0.78	2.88	2009.66	2.52	4.44
9801	61.78	38.22	1	9	47.25	53.72	25.33	76.64	97.1	173.56	89.54	25.47	76.55	99.09	173.11	89.95	26.82	27.83	65.48	57.02	7.74	7.83	72.05	72.11	70.81	67.02	91.65	94.28	122.85	128.61	21.51	5.19	4.99	5.17	5.23	5.42	5.93	14.37	3.72	5.85	25.64	3.3	7.54	1952.83	386.69	2104.87	277.2	1557.4	62.99	43.26	45.37	2.22	6.28	2.94	5.0	4.9	29.54	17.85	19.36	22.49	21.59	29.1	17.85	28.6	1.11	2.36	0.68	1.75	2009.85	1.02	1.05
9804	60.78	39.22	1	8	42.92	51.94	23.75	71.55	92.37	172.82	83.77	23.96	72.23	96.83	173.37	84.47	17.39	21.43	75.0	64.29	6.67	14.29	70.98	71.16	71.63	69.66	88.96	92.5	119.49	125.91	16.33	4.94	4.92	4.94	5.0	6.67	5.25	23.26	4.0	6.0	25.7	3.25	8.88	2098.01	522.85	2763.75	260.5	1452.0	50.0	40.54	33.33	2.54	5.88	0.0	0.0	8.33	29.15	19.55	21.93	21.41	20.95	28.93	19.35	28.63	0.91	2.49	1.26	1.81	2010.0	1.9	1.43
9822	60.66	39.34	1	8	42.69	47.24	25.06	76.21	96.87	173.39	87.72	25.32	77.29	100.11	174.37	89.13	27.78	34.21	75.47	69.44	11.11	21.05	73.82	72.41	71.13	68.78	92.75	93.31	123.48	128.51	12.07	5.3	4.89	5.21	4.91	7.41	6.67	23.08	0.0	0.0	23.69	2.92	4.98	2165.24	463.74	2448.41	276.78	1513.63	63.04	37.5	36.84	2.47	4.92	0.0	8.33	13.16	29.05	19.64	20.48	22.55	22.2	28.91	18.23	28.84	1.02	2.5	0.59	1.83	2009.8	1.32	2.04
9831	60.49	39.51	1	8	44.59	50.79	24.64	75.62	96.51	174.47	87.75	25.11	77.53	99.24	175.29	89.26	23.29	18.0	76.39	72.0	8.22	14.0	70.58	71.47	69.36	69.12	89.16	91.67	119.35	123.78	14.29	5.04	5.01	4.89	5.05	5.48	6.06	16.67	0.0	2.53	25.04	3.21	6.56	2065.69	382.18	1967.65	280.84	1460.96	48.53	55.38	41.82	2.68	6.33	6.98	14.29	4.76	28.97	18.4	20.91	22.73	20.88	28.47	18.41	28.36	1.0	2.91	1.06	2.04	2009.8	2.12	0.65
9843	54.67	45.33	1	9	47.49	54.6	25.8	78.9	98.5	174.88	89.55	26.36	80.31	101.17	174.51	90.92	32.43	40.74	63.24	60.0	5.8	7.27	71.61	71.75	69.24	66.63	91.39	95.18	123.64	131.84	8.33	5.02	4.96	4.92	5.27	5.8	5.44	12.33	1.35	6.76	24.81	3.16	7.56	1892.57	367.32	1960.56	276.86	1508.29	63.64	36.51	42.22	2.47	5.33	3.85	3.85	7.84	29.45	19.09	20.49	22.64	22.0	28.73	18.81	27.71	1.09	2.49	0.82	1.73	2009.89	1.63	1.79
9851	55.93	44.07	1	7	41.05	46.64	26.74	80.39	98.72	172.94	91.88	27.11	82.71	102.65	174.46	94.21	37.5	41.94	70.91	70.97	14.55	12.9	74.81	73.95	73.32	68.69	94.83	95.26	127.03	129.56	11.86	5.03	5.13	5.09	5.44	9.09	6.57	44.9	5.45	5.45	21.67	2.54	6.39	2027.34	570.43	2870.54	186.74	952.07	54.35	23.4	39.29	2.03	5.17	3.57	0.0	0.0	28.78	18.91	20.26	22.37	20.78	29.22	18.13	28.24	1.21	2.71	0.87	2.19	2010.0	2.82	2.62
9861	57.88	42.12	3	8	42.83	47.35	26.43	81.12	98.45	174.84	90.84	26.83	81.88	102.0	174.56	92.47	30.92	28.92	78.52	80.12	9.06	12.05	72.88	73.88	70.35	65.96	92.55	94.3	124.71	127.95	13.96	5.07	5.11	5.04	5.01	8.7	7.33	24.31	5.37	7.05	23.41	2.83	6.89	1948.58	355.42	1839.78	209.04	1107.87	50.74	21.63	39.52	2.2	4.87	2.61	6.76	5.88	29.01	19.4	20.51	22.29	21.48	28.93	18.77	28.06	0.94	2.45	0.77	2.01	2009.96	1.28	2.96
9862	48.75	51.25	1	7	41.15	46.15	25.29	78.98	95.67	175.78	89.06	25.26	78.05	98.91	175.27	88.29	37.33	33.33	75.0	79.17	12.5	20.83	73.7	72.4	69.48	64.23	92.06	92.87	122.35	125.83	13.33	5.27	4.91	4.97	4.97	8.33	7.29	15.71	1.28	2.56	23.71	2.96	9.07	2032.94	384.82	1899.55	248.43	1217.61	56.72	25.4	42.86	1.94	7.5	2.56	5.26	12.82	29.48	18.72	19.58	21.42	21.2	29.75	18.32	28.35	1.14	2.56	0.71	2.23	2010.0	2.12	3.27
9863	57.41	42.59	1	7	41.04	46.48	25.1	76.54	95.25	173.91	87.71	25.99	79.34	99.9	174.57	89.43	35.37	35.11	73.53	72.63	8.51	16.84	71.93	72.74	70.41	67.4	91.34	93.25	122.47	126.46	12.74	4.97	4.9	5.05	4.96	7.14	6.25	16.43	2.53	3.16	22.96	2.78	3.71	2296.46	384.13	1985.02	222.91	1178.94	54.03	28.45	33.33	2.62	4.97	3.95	12.0	8.0	29.36	18.86	20.87	21.99	21.73	28.84	18.73	28.93	0.98	2.19	0.82	1.95	2009.95	1.41	2.3
9864	66.1	33.9	1	7	39.59	46.59	25.0	75.13	95.81	173.12	86.49	25.83	77.03	98.68	172.29	88.85	29.31	25.81	75.86	80.65	6.9	6.45	71.53	73.06	70.07	66.39	90.15	93.82	120.75	127.48	8.62	5.08	4.72	5.05	4.88	10.34	5.06	25.86	0.0	0.0	25.21	3.24	8.61	1730.27	443.15	2328.7	222.41	1225.0	51.85	14.58	28.13	2.03	6.78	0.0	0.0	8.7	29.43	18.57	19.93	22.09	22.93	29.37	17.66	28.31	1.05	2.46	0.67	2.0	2009.86	1.73	2.2
9865	59.36	40.64	2	7	40.7	44.21	25.59	77.43	96.67	173.6	87.66	25.58	77.78	99.37	174.28	88.03	38.38	38.85	74.71	79.5	10.15	14.91	72.26	72.34	70.67	67.68	91.88	92.31	123.84	125.1	8.24	4.92	4.9	4.93	4.93	9.16	5.89	23.17	2.55	3.28	22.85	2.76	7.93	2166.86	589.74	2958.09	244.51	1231.95	49.56	25.91	44.0	2.12	7.45	6.82	5.38	8.33	29.27	19.37	20.27	22.25	22.69	29.22	18.31	28.13	1.12	2.61	0.74	2.02	2009.87	1.93	2.23
9866	60.78	39.22	1	7	40.4	44.4	25.88	79.13	98.22	174.88	89.07	26.25	80.35	101.57	175.18	90.91	29.0	26.47	78.13	86.76	15.31	8.82	72.43	71.66	69.03	66.39	91.96	92.33	124.5	125.8	11.11	4.92	4.82	5.03	4.99	4.08	5.44	26.04	3.06	3.06	23.39	2.82	2.98	1779.22	252.98	1273.93	190.28	960.43	50.57	16.44	50.85	2.28	4.9	2.0	5.88	8.0	28.74	19.53	21.19	22.67	21.86	28.83	19.44	27.82	1.22	3.26	0.77	3.08	2009.84	3.11	3.06
9891	57.01	42.99	1	8	42.48	48.97	25.52	78.29	98.57	174.36	89.38	25.68	79.57	98.22	175.66	89.48	24.74	22.22	78.35	83.33	13.13	11.11	72.05	72.34	74.3	69.24	91.56	93.29	123.95	125.58	9.71	5.06	4.9	5.16	4.93	6.06	7.8	29.9	2.83	3.77	24.31	3.11	9.41	2075.97	633.81	3229.82	174.58	933.68	50.0	27.63	37.84	2.09	6.54	2.99	7.58	4.55	29.6	18.68	20.1	22.86	21.95	29.18	18.5	27.71	1.01	2.68	0.69	2.1	2009.93	2.16	2.14
9893	62.9	37.1	1	9	45.6	49.8	26.18	78.73	99.33	173.39	89.82	25.53	76.8	98.78	173.31	88.71	35.0	34.15	82.22	78.05	11.67	12.2	74.95	71.3	70.37	70.02	94.11	92.59	127.15	125.89	12.9	5.39	5.1	5.45	4.97	10.0	5.9	20.34	6.56	6.56	24.39	3.2	8.46	2048.37	555.49	2880.09	232.26	1263.96	45.28	31.25	24.44	1.41	8.06	0.0	7.32	2.44	28.93	19.38	19.14	23.11	21.56	30.05	18.48	28.54	1.54	2.53	0.92	2.68	2008.97	2.14	0.35
9901	60.22	39.78	3	8	43.61	48.08	26.37	80.3	100.56	173.88	89.84	25.98	79.55	100.66	174.53	90.53	29.41	28.66	71.69	70.73	10.18	11.38	73.73	72.76	70.83	68.63	93.11	94.84	125.64	128.99	12.86	5.06	4.97	4.94	4.98	11.11	6.68	20.55	3.19	3.19	24.03	2.99	6.68	2041.86	524.67	2728.87	253.86	1374.86	55.12	30.18	26.04	1.8	7.3	4.55	5.92	4.58	29.84	19.0	19.56	22.1	21.83	29.26	18.2	28.5	1.03	2.57	0.86	2.01	2009.91	2.82	2.47
9902	61.48	38.52	4	8	43.23	48.16	26.8	80.7	100.89	172.97	90.35	26.23	80.04	100.48	174.37	90.76	35.51	39.58	67.39	66.32	11.76	12.37	73.78	71.68	70.7	68.7	93.13	93.7	125.51	128.35	16.37	5.01	5.02	4.93	5.07	11.8	7.68	24.66	3.32	5.63	23.14	2.78	5.81	1985.7	558.82	2885.86	259.66	1390.03	51.88	33.97	25.34	1.77	7.67	2.23	5.11	5.65	29.71	18.75	19.52	22.36	22.02	29.47	18.1	28.22	1.01	2.41	0.73	1.75	2009.92	1.75	3.25
9903	52.92	47.08	2	8	42.36	46.68	25.99	80.61	99.62	175.5	89.23	25.35	79.07	98.78	176.23	89.04	23.44	17.96	84.5	83.83	9.23	8.38	73.15	71.97	69.7	67.17	91.63	92.78	122.57	125.7	12.14	5.06	4.9	4.99	4.96	8.89	5.29	19.55	2.09	2.44	23.11	2.81	5.56	2065.46	506.48	2768.0	282.37	1647.44	63.2	39.83	29.56	1.8	5.15	2.1	7.64	6.94	30.36	18.06	19.41	21.77	22.23	29.78	17.53	29.3	0.95	2.27	0.59	1.82	2009.99	1.53	1.64
9905	54.29	45.71	1	8	42.46	46.15	26.8	81.41	101.19	173.77	91.71	26.47	79.71	100.38	173.05	89.61	13.04	13.51	88.06	89.19	7.46	13.51	74.04	70.93	70.93	68.22	92.43	91.02	123.44	122.78	10.45	4.95	4.9	4.7	5.36	17.91	5.12	24.24	2.94	4.41	22.85	2.74	5.46	1985.34	371.66	1864.82	192.03	966.7	54.1	20.34	21.43	1.72	8.57	0.0	3.23	9.68	30.12	18.25	18.8	22.59	23.0	30.0	16.69	28.05	0.85	2.33	0.75	1.36	2009.83	0.21	1.63
9914	50.75	49.25	1	8	40.96	48.1	25.39	78.82	99.26	175.38	86.66	25.43	80.5	100.26	178.08	88.14	18.03	26.47	84.75	85.29	6.67	11.76	72.36	73.79	71.87	68.41	92.84	94.59	126.46	127.77	9.23	4.76	4.95	4.78	5.03	8.33	3.86	8.33	6.06	7.58	24.56	3.12	7.62	2205.98	599.37	3019.76	247.27	1259.27	54.9	21.28	42.11	2.25	3.03	3.33	10.0	10.0	29.6	17.91	19.24	22.7	21.98	28.26	17.98	28.21	1.12	2.88	0.34	2.31	2009.88	3.04	1.59
